teks,label,panjang_teks,is_noise,is_outlier,teks_normal,teks_stopword,teks_tokenisasi,rasio_panjang_teks,rasio_pos_tagging,rasio_stopword
"Larutan asam memiliki pH < 7, rasa masam, mengubah lakmus biru menjadi merah, dan melepaskan ion Hâº. Larutan basa memiliki pH > 7, rasa pahit, licin, mengubah lakmus merah menjadi biru, dan melepaskan ion OHâ».

",0,156,False,False,larutan asam memiliki ph rasa masam mengubah lakmus biru menjadi merah dan melepaskan ion h larutan basa memiliki ph rasa pahit licin mengubah lakmus merah menjadi biru dan melepaskan ion oh,larutan asam memiliki ph masam mengubah lakmus biru merah melepaskan ion h larutan basa memiliki ph pahit licin mengubah lakmus merah biru melepaskan ion oh,"['larutan', 'asam', 'memiliki', 'ph', 'masam', 'mengubah', 'lakmus', 'biru', 'merah', 'melepaskan', 'ion', 'h', 'larutan', 'basa', 'memiliki', 'ph', 'pahit', 'licin', 'mengubah', 'lakmus', 'merah', 'biru', 'melepaskan', 'ion', 'oh']",0,0.6336220597584233,0.39845634346357933
"Virus lebih kecil dari bakteri, tidak memiliki sel, hanya bisa berkembang biak dalam inang, dan tidak bisa diobati dengan antibiotik. Bakteri adalah organisme bersel tunggal, bisa hidup sendiri, dan infeksinya dapat diobati dengan antibiotik.

",0,136,False,False,virus lebih kecil dari bakteri tidak memiliki sel hanya bisa berkembang biak dalam inang dan tidak bisa diobati dengan antibiotik bakteri adalah organisme bersel tunggal bisa hidup sendiri dan infeksinya dapat diobati dengan antibiotik,virus bakteri memiliki sel berkembang biak inang diobati antibiotik bakteri organisme bersel tunggal hidup infeksinya diobati antibiotik,"['virus', 'bakteri', 'memiliki', 'sel', 'berkembang', 'biak', 'inang', 'diobati', 'antibiotik', 'bakteri', 'organisme', 'bersel', 'tunggal', 'hidup', 'infeksinya', 'diobati', 'antibiotik']",0,0.5567609473859473,0.32110326040691234
"Perbedaan Empati dan Simpati:

Empati: Merasakan dan memahami perasaan orang lain seolah-olah kita mengalaminya sendiri.
Contoh: Saat teman mengalami kesedihan karena kehilangan orang terdekat, kita ikut merasakan kesedihannya dan mencoba menghiburnya.

Simpati: Perasaan peduli atau belas kasihan terhadap orang lain tanpa benar-benar merasakan emosinya.
Contoh: Saat melihat korban bencana alam, kita merasa kasihan dan memberikan bantuan.


",0,309,False,False,perbedaan empati dan simpati empati merasakan dan memahami perasaan orang lain seolaholah kita mengalaminya sendiri contoh saat teman mengalami kesedihan karena kehilangan orang terdekat kita ikut merasakan kesedihannya dan mencoba menghiburnya simpati perasaan peduli atau belas kasihan terhadap orang lain tanpa benarbenar merasakan emosinya contoh saat melihat korban bencana alam kita merasa kasihan dan memberikan bantuan,perbedaan empati simpati empati merasakan memahami perasaan orang seolaholah mengalaminya contoh teman mengalami kesedihan kehilangan orang terdekat merasakan kesedihannya mencoba menghiburnya simpati perasaan peduli belas kasihan orang benarbenar merasakan emosinya contoh korban bencana alam kasihan bantuan,"['perbedaan', 'empati', 'simpati', 'empati', 'merasakan', 'memahami', 'perasaan', 'orang', 'seolaholah', 'mengalaminya', 'contoh', 'teman', 'mengalami', 'kesedihan', 'kehilangan', 'orang', 'terdekat', 'merasakan', 'kesedihannya', 'mencoba', 'menghiburnya', 'simpati', 'perasaan', 'peduli', 'belas', 'kasihan', 'orang', 'benarbenar', 'merasakan', 'emosinya', 'contoh', 'korban', 'bencana', 'alam', 'kasihan', 'bantuan']",1,0.6062247611543385,0.2975673626903728
"Wilayah Indonesia terletak pada antara dua benua (Asia dan Australia) serta dua samudra (Samudra Hindia dan Samudra Pasifik). Secara geografis, Indonesia berada di 6Â° LU â€“ 11Â° LS dan 95Â° BT â€“ 141Â° BT, menjadikannya sebagai negara kepulauan dengan posisi strategis di jalur perdagangan dunia.

",0,190,False,False,wilayah indonesia terletak pada antara dua benua asia dan australia serta dua samudra samudra hindia dan samudra pasifik secara geografis indonesia berada di lu ls dan bt bt menjadikannya sebagai negara kepulauan dengan posisi strategis di jalur perdagangan dunia,wilayah indonesia terletak benua asia australia samudra samudra hindia samudra pasifik geografis indonesia lu ls bt bt menjadikannya negara kepulauan posisi strategis jalur perdagangan dunia,"['wilayah', 'indonesia', 'terletak', 'benua', 'asia', 'australia', 'samudra', 'samudra', 'hindia', 'samudra', 'pasifik', 'geografis', 'indonesia', 'lu', 'ls', 'bt', 'bt', 'menjadikannya', 'negara', 'kepulauan', 'posisi', 'strategis', 'jalur', 'perdagangan', 'dunia']",1,0.4948645104895104,0.3355385569567914
"Salah satu contoh kerajinan tradisional dari Indonesia adalah Batik dari Jawa. Bahan bakunya adalah kain mori dan malam (lilin) untuk membatik.

",0,100,False,False,salah satu contoh kerajinan tradisional dari indonesia adalah batik dari jawa bahan bakunya adalah kain mori dan malam lilin untuk membatik,salah contoh kerajinan tradisional indonesia batik jawa bahan bakunya kain mori malam lilin membatik,"['salah', 'contoh', 'kerajinan', 'tradisional', 'indonesia', 'batik', 'jawa', 'bahan', 'bakunya', 'kain', 'mori', 'malam', 'lilin', 'membatik']",0,0.5821930473372781,0.3700640893115567
"Kecerdasan adalah kemampuan seseorang dalam berpikir, memahami, belajar, memecahkan masalah, dan beradaptasi dengan lingkungan. Kecerdasan dapat mencakup berbagai aspek, seperti intelektual, emosional, sosial, dan kreatif.

",0,143,False,False,kecerdasan adalah kemampuan seseorang dalam berpikir memahami belajar memecahkan masalah dan beradaptasi dengan lingkungan kecerdasan dapat mencakup berbagai aspek seperti intelektual emosional sosial dan kreatif,kecerdasan kemampuan berpikir memahami belajar memecahkan beradaptasi lingkungan kecerdasan mencakup aspek intelektual emosional sosial kreatif,"['kecerdasan', 'kemampuan', 'berpikir', 'memahami', 'belajar', 'memecahkan', 'beradaptasi', 'lingkungan', 'kecerdasan', 'mencakup', 'aspek', 'intelektual', 'emosional', 'sosial', 'kreatif']",0,0.6509927572427572,0.35397973950795947
"Perasaan saya sangat senang , karena dapat membanggakan orang tua saya ",0,38,False,False,perasaan saya sangat senang karena dapat membanggakan orang tua saya,perasaan senang membanggakan orang tua,"['perasaan', 'senang', 'membanggakan', 'orang', 'tua']",0,0.4757827399872854,0.2630969609261939
Pada saat perpisahan sekolah waktu sanawiyah  .,0,28,False,False,pada saat perpisahan sekolah waktu sanawiyah,perpisahan sekolah sanawiyah,"['perpisahan', 'sekolah', 'sanawiyah']",0,0.8521166333666333,0.10274963820549926
Yang saya alami pada saat pembagian THR ,0,19,False,False,yang saya alami pada saat pembagian thr,alami pembagian thr,"['alami', 'pembagian', 'thr']",0,0.49803321678321677,0.39978292329956583
Kebahagian yaitu perasaan senang terhadap keadaan sesuatu ,0,26,False,False,kebahagian yaitu perasaan senang terhadap keadaan sesuatu,kebahagian perasaan senang,"['kebahagian', 'perasaan', 'senang']",0,0.5983391608391608,0.07163531114327057
"Nama saya Rosita Dongoran , saya bersekolah di SMAN 2 PADANG BOLAK, saya duduk di kelas 12. Pada saat kelas  11 saya menjadi ketua OSIS di SMA ini , saya meraih juara 1 di kelas .",0,101,False,False,nama saya rosita dongoran saya bersekolah di sman padang bolak saya duduk di kelas pada saat kelas saya menjadi ketua osis di sma ini saya meraih juara di kelas,nama rosita dongoran bersekolah sman padang bolak duduk kelas kelas ketua osis sma meraih juara kelas,"['nama', 'rosita', 'dongoran', 'bersekolah', 'sman', 'padang', 'bolak', 'duduk', 'kelas', 'kelas', 'ketua', 'osis', 'sma', 'meraih', 'juara', 'kelas']",0,0.518626932278248,0.3062451296894133
"Manusia adalah makhluk hidup yang memiliki kemampuan berpikir , manusia adalah makhluk hidup yang hidup dalam masyarakat ",0,88,False,False,manusia adalah makhluk hidup yang memiliki kemampuan berpikir manusia adalah makhluk hidup yang hidup dalam masyarakat,manusia makhluk hidup memiliki kemampuan berpikir manusia makhluk hidup hidup masyarakat,"['manusia', 'makhluk', 'hidup', 'memiliki', 'kemampuan', 'berpikir', 'manusia', 'makhluk', 'hidup', 'hidup', 'masyarakat']",0,0.568246092143151,0.5968162083936324
Yaitu memperingati hari kemerdekaan RI,0,27,False,False,yaitu memperingati hari kemerdekaan ri,memperingati kemerdekaan ri,"['memperingati', 'kemerdekaan', 'ri']",0,0.5678321678321678,0.04920405209840805
"Kata benda  mengacu kepada tempat , orang , benda atau konsep .contohnya buku , sekolah rumah .kata kerja mengacu pada kata tindakan , contohnya memasak , memotong .sedangkan kata sifat mengacu pada sifat atau karakteristik , contohnya gemuk , kurus , tinggi , kecil , besar.",0,167,False,False,kata benda mengacu kepada tempat orang benda atau konsep contohnya buku sekolah rumah kata kerja mengacu pada kata tindakan contohnya memasak memotong sedangkan kata sifat mengacu pada sifat atau karakteristik contohnya gemuk kurus tinggi kecil besar,benda mengacu orang benda konsep contohnya buku sekolah rumah kerja mengacu tindakan contohnya memasak memotong sifat mengacu sifat karakteristik contohnya gemuk kurus,"['benda', 'mengacu', 'orang', 'benda', 'konsep', 'contohnya', 'buku', 'sekolah', 'rumah', 'kerja', 'mengacu', 'tindakan', 'contohnya', 'memasak', 'memotong', 'sifat', 'mengacu', 'sifat', 'karakteristik', 'contohnya', 'gemuk', 'kurus']",0,0.7533098412004664,0.14869753979739506
Batu akan sampai terlebih dahulu ,0,4,False,False,batu akan sampai terlebih dahulu,batu,['batu'],0,0.2878933566433566,0.06114327062228651
Asam adalah zat kimia yang menghasilkan ion  hidrogen sedangkan basa adalah zat kimia yang menghasilkan ion hidroksida,0,83,False,False,asam adalah zat kimia yang menghasilkan ion hidrogen sedangkan basa adalah zat kimia yang menghasilkan ion hidroksida,asam zat kimia menghasilkan ion hidrogen basa zat kimia menghasilkan ion hidroksida,"['asam', 'zat', 'kimia', 'menghasilkan', 'ion', 'hidrogen', 'basa', 'zat', 'kimia', 'menghasilkan', 'ion', 'hidroksida']",0,0.6366721513780337,0.5111432706222866
Virus adalah partikel kecil yang terdiri dari materi genetik . Sedangkan bakteri adalah mikroorganisme yang memiliki struktur sel yang lengkap dan dapat bereproduksi secara sendiri ,0,95,False,False,virus adalah partikel kecil yang terdiri dari materi genetik sedangkan bakteri adalah mikroorganisme yang memiliki struktur sel yang lengkap dan dapat bereproduksi secara sendiri,virus partikel materi genetik bakteri mikroorganisme memiliki struktur sel lengkap bereproduksi,"['virus', 'partikel', 'materi', 'genetik', 'bakteri', 'mikroorganisme', 'memiliki', 'struktur', 'sel', 'lengkap', 'bereproduksi']",0,0.5222902097902097,0.41099855282199704
"Empati adalah kemampuan seseorang dalam memahami keadaan seseorang , contoh  saya paham betapa sedihnya orang tua kita meninggal dunia . Sedangkan simpati adalah  perasaan sedih atau belas kasihan . Contoh saya Sangat kasihan  kamu sakit seperti ini , semoga kamu cepat sembuh ya .",0,161,False,False,empati adalah kemampuan seseorang dalam memahami keadaan seseorang contoh saya paham betapa sedihnya orang tua kita meninggal dunia sedangkan simpati adalah perasaan sedih atau belas kasihan contoh saya sangat kasihan kamu sakit seperti ini semoga kamu cepat sembuh ya,empati kemampuan memahami contoh paham betapa sedihnya orang tua meninggal dunia simpati perasaan sedih belas kasihan contoh kasihan sakit semoga cepat sembuh ya,"['empati', 'kemampuan', 'memahami', 'contoh', 'paham', 'betapa', 'sedihnya', 'orang', 'tua', 'meninggal', 'dunia', 'simpati', 'perasaan', 'sedih', 'belas', 'kasihan', 'contoh', 'kasihan', 'sakit', 'semoga', 'cepat', 'sembuh', 'ya']",0,0.5017871017871017,0.21897612156295224
"Diantara dua benua , yaitu benua Asia dan benua Australia , terletak pada dua samudera , yaitu samudera Hindia dan Pasifik .",0,74,False,False,diantara dua benua yaitu benua asia dan benua australia terletak pada dua samudera yaitu samudera hindia dan pasifik,benua benua asia benua australia terletak samudera samudera hindia pasifik,"['benua', 'benua', 'asia', 'benua', 'australia', 'terletak', 'samudera', 'samudera', 'hindia', 'pasifik']",0,0.5335147806738716,0.2695369030390738
"Kerajinan rotan , dapat dibuat menjadi kursi , meja , keranjang .",0,36,False,False,kerajinan rotan dapat dibuat menjadi kursi meja keranjang,kerajinan rotan kursi meja keranjang,"['kerajinan', 'rotan', 'kursi', 'meja', 'keranjang']",0,0.8287988053613055,0.0940665701881331
"Kecerdasan adalah kemampuan untuk memproses informasi ,memahami konsep ,dan menyelesaikan masalah secara efektif.",0,78,False,False,kecerdasan adalah kemampuan untuk memproses informasi memahami konsep dan menyelesaikan masalah secara efektif,kecerdasan kemampuan memproses informasi memahami konsep menyelesaikan efektif,"['kecerdasan', 'kemampuan', 'memproses', 'informasi', 'memahami', 'konsep', 'menyelesaikan', 'efektif']",0,0.6249590253496502,0.3487698986975397
"Waktu pertama kali aku dapet prestasi yang bener-bener aku usahain, rasanya campur aduk banget. Seneng karena akhirnya usaha aku nggak sia-sia, tapi juga ada rasa nggak percaya, kayak ""Hah, beneran ini aku yang menang?"" Terus ada perasaan lega juga karena semua kerja keras, begadang, dan capeknya akhirnya terbayar. Pokoknya, bangga banget sama diri sendiri!â¤ï¸


",0,198,False,False,waktu pertama kali aku dapet prestasi yang benerbener aku usahain rasanya campur aduk banget seneng karena akhirnya usaha aku nggak siasia tapi juga ada rasa nggak percaya kayak hah beneran ini aku yang menang terus ada perasaan lega juga karena semua kerja keras begadang dan capeknya akhirnya terbayar pokoknya bangga banget sama diri sendiri,kali dapet prestasi benerbener usahain campur aduk banget seneng usaha nggak siasia nggak percaya kayak hah beneran menang perasaan lega kerja keras begadang capeknya terbayar pokoknya bangga banget,"['kali', 'dapet', 'prestasi', 'benerbener', 'usahain', 'campur', 'aduk', 'banget', 'seneng', 'usaha', 'nggak', 'siasia', 'nggak', 'percaya', 'kayak', 'hah', 'beneran', 'menang', 'perasaan', 'lega', 'kerja', 'keras', 'begadang', 'capeknya', 'terbayar', 'pokoknya', 'bangga', 'banget']",1,0.5252665468334483,0.22603807191361458
"Salah satu momen yang bikin aku ngerasa bahagia sekaligus sedih tuh pas perpisahan sekolah. Seneng karena akhirnya bisa lulus dan siap buat lanjut ke tahap baru, tapi juga sedih banget karena harus pisah sama temen-temen yang udah bareng bertahun-tahun. Rasanya kayak nggak siap buat ninggalin semua kebiasaan dan kenangan yang udah dibangun. Ada yang ketawa-tawa, ada juga yang nangis, jadi suasananya bener-bener campur aduk.


",0,248,False,False,salah satu momen yang bikin aku ngerasa bahagia sekaligus sedih tuh pas perpisahan sekolah seneng karena akhirnya bisa lulus dan siap buat lanjut ke tahap baru tapi juga sedih banget karena harus pisah sama tementemen yang udah bareng bertahuntahun rasanya kayak nggak siap buat ninggalin semua kebiasaan dan kenangan yang udah dibangun ada yang ketawatawa ada juga yang nangis jadi suasananya benerbener campur aduk,salah momen bikin ngerasa bahagia sedih tuh pas perpisahan sekolah seneng lulus tahap sedih banget pisah tementemen udah bareng bertahuntahun kayak nggak ninggalin kebiasaan kenangan udah dibangun ketawatawa nangis suasananya benerbener campur aduk,"['salah', 'momen', 'bikin', 'ngerasa', 'bahagia', 'sedih', 'tuh', 'pas', 'perpisahan', 'sekolah', 'seneng', 'lulus', 'tahap', 'sedih', 'banget', 'pisah', 'tementemen', 'udah', 'bareng', 'bertahuntahun', 'kayak', 'nggak', 'ninggalin', 'kebiasaan', 'kenangan', 'udah', 'dibangun', 'ketawatawa', 'nangis', 'suasananya', 'benerbener', 'campur', 'aduk']",1,0.5040084059775841,0.31539143830820215
"Ada satu cerita yang pernah aku denger dari temenku tentang kejadian lucu pas mudik. Jadi, waktu itu keluarganya naik bus buat pulang kampung. Pas di tengah perjalanan, mereka mampir di rest area buat istirahat. Nah, ayahnya turun buat ke toilet, tapi karena buru-buru, dia nggak bilang ke siapa-siapa.

Masalahnya, pas bus mau jalan lagi, ibunya sama adik-adiknya nggak sadar kalau ayahnya belum naik. Mereka baru sadar setelah bus jalan sekitar 10 menit dan ayahnya nelpon panik dari rest area! Supir bus akhirnya muter balik buat jemput, dan pas naik ke bus, ayahnya langsung diketawain satu bus.

",0,341,False,False,ada satu cerita yang pernah aku denger dari temenku tentang kejadian lucu pas mudik jadi waktu itu keluarganya naik bus buat pulang kampung pas di tengah perjalanan mereka mampir di rest area buat istirahat nah ayahnya turun buat ke toilet tapi karena buruburu dia nggak bilang ke siapasiapa masalahnya pas bus mau jalan lagi ibunya sama adikadiknya nggak sadar kalau ayahnya belum naik mereka baru sadar setelah bus jalan sekitar menit dan ayahnya nelpon panik dari rest area supir bus akhirnya muter balik buat jemput dan pas naik ke bus ayahnya langsung diketawain satu bus,cerita denger temenku kejadian lucu pas mudik keluarganya bus pulang kampung pas perjalanan mampir rest area istirahat ayahnya turun toilet buruburu nggak bilang siapasiapa pas bus jalan ibunya adikadiknya nggak sadar ayahnya sadar bus jalan menit ayahnya nelpon panik rest area supir bus muter jemput pas bus ayahnya langsung diketawain bus,"['cerita', 'denger', 'temenku', 'kejadian', 'lucu', 'pas', 'mudik', 'keluarganya', 'bus', 'pulang', 'kampung', 'pas', 'perjalanan', 'mampir', 'rest', 'area', 'istirahat', 'ayahnya', 'turun', 'toilet', 'buruburu', 'nggak', 'bilang', 'siapasiapa', 'pas', 'bus', 'jalan', 'ibunya', 'adikadiknya', 'nggak', 'sadar', 'ayahnya', 'sadar', 'bus', 'jalan', 'menit', 'ayahnya', 'nelpon', 'panik', 'rest', 'area', 'supir', 'bus', 'muter', 'jemput', 'pas', 'bus', 'ayahnya', 'langsung', 'diketawain', 'bus']",1,0.6017609994172495,0.17211551111695822
"Buat aku, kebahagiaan itu bukan cuma soal punya banyak uang atau hidup tanpa masalah, tapi lebih ke rasa damai dan bersyukur atas apa yang sudah Allah berikan. Kadang hal-hal kecil seperti ngobrol sama keluarga, ketawa bareng teman, atau sekedar keluar jalan'atau nongkrong bisa bikin bahagia. Menurut aku, kebahagiaan sejati itu ada ketika kita bisa merasa tenang, ikhlas, dan selalu bersyukur kepada Allah dalam setiap keadaan, baik saat senang maupun saat menghadapi ujian.

",0,210,False,False,buat aku kebahagiaan itu bukan cuma soal punya banyak uang atau hidup tanpa masalah tapi lebih ke rasa damai dan bersyukur atas apa yang sudah allah berikan kadang halhal kecil seperti ngobrol sama keluarga ketawa bareng teman atau sekedar keluar jalanatau nongkrong bisa bikin bahagia menurut aku kebahagiaan sejati itu ada ketika kita bisa merasa tenang ikhlas dan selalu bersyukur kepada allah dalam setiap keadaan baik saat senang maupun saat menghadapi ujian,kebahagiaan uang hidup damai bersyukur allah kadang halhal ngobrol keluarga ketawa bareng teman sekedar jalanatau nongkrong bikin bahagia kebahagiaan sejati tenang ikhlas bersyukur allah senang menghadapi ujian,"['kebahagiaan', 'uang', 'hidup', 'damai', 'bersyukur', 'allah', 'kadang', 'halhal', 'ngobrol', 'keluarga', 'ketawa', 'bareng', 'teman', 'sekedar', 'jalanatau', 'nongkrong', 'bikin', 'bahagia', 'kebahagiaan', 'sejati', 'tenang', 'ikhlas', 'bersyukur', 'allah', 'senang', 'menghadapi', 'ujian']",1,0.5510026737967914,0.1918314841614408
"Aku adalah seseorang yang suka belajar hal baru dan mencoba tantangan. Aku juga suka baca novel karena menurutku itu seru dan bisa bikin lupa waktu. Selain itu, aku pecinta kopi dan matcha, suka nonton drakor dan film buat hiburan. Sekarang lagi berusaha buat jadi lebih disiplin dan nggak malas-malasan.




",0,161,False,False,aku adalah seseorang yang suka belajar hal baru dan mencoba tantangan aku juga suka baca novel karena menurutku itu seru dan bisa bikin lupa waktu selain itu aku pecinta kopi dan matcha suka nonton drakor dan film buat hiburan sekarang lagi berusaha buat jadi lebih disiplin dan nggak malasmalasan,suka belajar mencoba tantangan suka baca novel menurutku seru bikin lupa pecinta kopi matcha suka nonton drakor film hiburan berusaha disiplin nggak malasmalasan,"['suka', 'belajar', 'mencoba', 'tantangan', 'suka', 'baca', 'novel', 'menurutku', 'seru', 'bikin', 'lupa', 'pecinta', 'kopi', 'matcha', 'suka', 'nonton', 'drakor', 'film', 'hiburan', 'berusaha', 'disiplin', 'nggak', 'malasmalasan']",0,0.5446678321678322,0.304853612378938
"Manusia adalah makhluk hidup yang memiliki akal, perasaan, dan kemampuan untuk berpikir serta berkomunikasi. Manusia bisa beradaptasi dengan lingkungannya, belajar dari pengalaman, dan menciptakan berbagai hal untuk mempermudah kehidupan. Selain itu, manusia juga memiliki emosi dan nilai moral yang membedakannya dari makhluk lain.
",0,221,False,False,manusia adalah makhluk hidup yang memiliki akal perasaan dan kemampuan untuk berpikir serta berkomunikasi manusia bisa beradaptasi dengan lingkungannya belajar dari pengalaman dan menciptakan berbagai hal untuk mempermudah kehidupan selain itu manusia juga memiliki emosi dan nilai moral yang membedakannya dari makhluk lain,manusia makhluk hidup memiliki akal perasaan kemampuan berpikir berkomunikasi manusia beradaptasi lingkungannya belajar pengalaman menciptakan mempermudah kehidupan manusia memiliki emosi nilai moral membedakannya makhluk,"['manusia', 'makhluk', 'hidup', 'memiliki', 'akal', 'perasaan', 'kemampuan', 'berpikir', 'berkomunikasi', 'manusia', 'beradaptasi', 'lingkungannya', 'belajar', 'pengalaman', 'menciptakan', 'mempermudah', 'kehidupan', 'manusia', 'memiliki', 'emosi', 'nilai', 'moral', 'membedakannya', 'makhluk']",1,0.5851035756696134,0.4203671262091553
"Pada 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya setelah lama dijajah oleh Belanda dan Jepang. Peristiwa ini ditandai dengan pembacaan teks proklamasi oleh Soekarno dan Mohammad Hatta di Jakarta. Aku merasa bahwa kemerdekaan ini adalah hasil perjuangan panjang para pahlawan, dan kita sebagai generasi sekarang harus menghargai serta menjaga kemerdekaan ini dengan baik.
",0,227,False,False,pada agustus indonesia memproklamasikan kemerdekaannya setelah lama dijajah oleh belanda dan jepang peristiwa ini ditandai dengan pembacaan teks proklamasi oleh soekarno dan mohammad hatta di jakarta aku merasa bahwa kemerdekaan ini adalah hasil perjuangan panjang para pahlawan dan kita sebagai generasi sekarang harus menghargai serta menjaga kemerdekaan ini dengan baik,agustus indonesia memproklamasikan kemerdekaannya dijajah belanda jepang peristiwa ditandai pembacaan teks proklamasi soekarno mohammad hatta jakarta kemerdekaan hasil perjuangan pahlawan generasi menghargai menjaga kemerdekaan,"['agustus', 'indonesia', 'memproklamasikan', 'kemerdekaannya', 'dijajah', 'belanda', 'jepang', 'peristiwa', 'ditandai', 'pembacaan', 'teks', 'proklamasi', 'soekarno', 'mohammad', 'hatta', 'jakarta', 'kemerdekaan', 'hasil', 'perjuangan', 'pahlawan', 'generasi', 'menghargai', 'menjaga', 'kemerdekaan']",1,0.5028220701712083,0.24535233218301236
"Kata benda: kata yang merujuk pada nama suatu benda, tempat, atau orang. Contohnya: ""buku"".

Kata kerja: kata yang menunjukkan suatu tindakan atau aktivitas. Contohnya: ""berlari"".

Kata sifat: kata yang menggambarkan sifat atau keadaan suatu benda atau orang. Contohnya: ""cantik"".
",0,143,False,False,kata benda kata yang merujuk pada nama suatu benda tempat atau orang contohnya buku kata kerja kata yang menunjukkan suatu tindakan atau aktivitas contohnya berlari kata sifat kata yang menggambarkan sifat atau keadaan suatu benda atau orang contohnya cantik,benda merujuk nama benda orang contohnya buku kerja tindakan aktivitas contohnya berlari sifat menggambarkan sifat benda orang contohnya cantik,"['benda', 'merujuk', 'nama', 'benda', 'orang', 'contohnya', 'buku', 'kerja', 'tindakan', 'aktivitas', 'contohnya', 'berlari', 'sifat', 'menggambarkan', 'sifat', 'benda', 'orang', 'contohnya', 'cantik']",0,0.790983910157639,0.29536903039073803
"Di dalam ruangan hampa udara, batu dan kertas akan jatuh dengan kecepatan yang sama dan menyentuh lantai secara bersamaan. Ini karena tidak ada hambatan udara yang mempengaruhi gerakan kertas, sehingga percepatan gravitasi bekerja sama pada kedua benda tersebut.
",0,144,False,False,di dalam ruangan hampa udara batu dan kertas akan jatuh dengan kecepatan yang sama dan menyentuh lantai secara bersamaan ini karena tidak ada hambatan udara yang mempengaruhi gerakan kertas sehingga percepatan gravitasi bekerja sama pada kedua benda tersebut,ruangan hampa udara batu kertas jatuh kecepatan menyentuh lantai bersamaan hambatan udara mempengaruhi gerakan kertas percepatan gravitasi benda,"['ruangan', 'hampa', 'udara', 'batu', 'kertas', 'jatuh', 'kecepatan', 'menyentuh', 'lantai', 'bersamaan', 'hambatan', 'udara', 'mempengaruhi', 'gerakan', 'kertas', 'percepatan', 'gravitasi', 'benda']",0,0.6022363053613053,0.34341534008683067
"Larutan asam memiliki pH kurang dari 7, rasanya asam, dan dapat merusak logam. Contohnya: cuka dan air lemon.
Larutan basa memiliki pH lebih dari 7, rasanya pahit, terasa licin di tangan, dan sering digunakan sebagai pembersih. Contohnya: sabun dan larutan soda kue.
",0,155,False,False,larutan asam memiliki ph kurang dari rasanya asam dan dapat merusak logam contohnya cuka dan air lemon larutan basa memiliki ph lebih dari rasanya pahit terasa licin di tangan dan sering digunakan sebagai pembersih contohnya sabun dan larutan soda kue,larutan asam memiliki ph asam merusak logam contohnya cuka air lemon larutan basa memiliki ph pahit licin tangan pembersih contohnya sabun larutan soda kue,"['larutan', 'asam', 'memiliki', 'ph', 'asam', 'merusak', 'logam', 'contohnya', 'cuka', 'air', 'lemon', 'larutan', 'basa', 'memiliki', 'ph', 'pahit', 'licin', 'tangan', 'pembersih', 'contohnya', 'sabun', 'larutan', 'soda', 'kue']",0,0.6571718054672598,0.34931259044862517
"Virus: Tidak bisa hidup sendiri, harus menginfeksi sel makhluk hidup lain untuk berkembang biak. Lebih kecil dari bakteri dan tidak bisa dibunuh dengan antibiotik.

Bakteri: Bisa hidup sendiri, ada yang bermanfaat dan ada yang merugikan. Bisa dibunuh dengan antibiotik.

",0,138,False,False,virus tidak bisa hidup sendiri harus menginfeksi sel makhluk hidup lain untuk berkembang biak lebih kecil dari bakteri dan tidak bisa dibunuh dengan antibiotik bakteri bisa hidup sendiri ada yang bermanfaat dan ada yang merugikan bisa dibunuh dengan antibiotik,virus hidup menginfeksi sel makhluk hidup berkembang biak bakteri dibunuh antibiotik bakteri hidup bermanfaat merugikan dibunuh antibiotik,"['virus', 'hidup', 'menginfeksi', 'sel', 'makhluk', 'hidup', 'berkembang', 'biak', 'bakteri', 'dibunuh', 'antibiotik', 'bakteri', 'hidup', 'bermanfaat', 'merugikan', 'dibunuh', 'antibiotik']",0,0.5369364677875316,0.36435995263781074
"Empati: Merasakan apa yang dirasakan orang lain dan benar-benar memahami perasaan mereka. Contoh: Saat teman kehilangan keluarganya, kita ikut merasakan kesedihannya dan berusaha menghiburnya.

Simpati: Merasa iba atau kasihan terhadap orang lain tanpa benar-benar merasakan apa yang mereka rasakan. Contoh: Saat melihat pengemis di jalan


",0,219,False,False,empati merasakan apa yang dirasakan orang lain dan benarbenar memahami perasaan mereka contoh saat teman kehilangan keluarganya kita ikut merasakan kesedihannya dan berusaha menghiburnya simpati merasa iba atau kasihan terhadap orang lain tanpa benarbenar merasakan apa yang mereka rasakan contoh saat melihat pengemis di jalan,empati merasakan dirasakan orang benarbenar memahami perasaan contoh teman kehilangan keluarganya merasakan kesedihannya berusaha menghiburnya simpati iba kasihan orang benarbenar merasakan rasakan contoh pengemis jalan,"['empati', 'merasakan', 'dirasakan', 'orang', 'benarbenar', 'memahami', 'perasaan', 'contoh', 'teman', 'kehilangan', 'keluarganya', 'merasakan', 'kesedihannya', 'berusaha', 'menghiburnya', 'simpati', 'iba', 'kasihan', 'orang', 'benarbenar', 'merasakan', 'rasakan', 'contoh', 'pengemis', 'jalan']",1,0.61238371003996,0.33408104196816213
