teks,label,panjang_teks,is_noise,is_outlier
"Wilayah Indonesia terletak di antara Benua Asia dan Benua Australia, serta di antara Samudra Hindia dan Samudra Pasifik. Indonesia juga berada di garis khatulistiwa. ",0,166,False,False
Bakul dari rotan.,0,17,False,False
"Kecerdasan adalah kemampuan untuk belajar, beradaptasi, dan memecahkan masalah. Kecerdasan juga dapat diartikan sebagai kesempurnaan perkembangan akal budi. ",0,157,False,False
Bahagia dan saya senang,0,23,False,False
Terharu,0,7,False,False
Berpoto bersama keluarga,0,24,False,False
Kebahagiaan adalah suatu perasaan dimana ada rasa bahagia dan puas,0,66,False,False
Nama saya akima Harahap kelas Xl mis SMA Negeri 2 padang bolak,0,62,False,False
Manusia adalah mahluk yang memiliki akal pikiran,0,48,False,False
Pembacaan teks proklamasi oleh soekarno,0,39,False,False
"Kata benda menunjukkan orang, tempat, atau benda, sedangkan kata kerja menggambarkan tindakan, keadaan, atau kejadian, dan kata sifat menggambarkan atau mengubah orang atau benda 
Contoh kata benda :meja, pena, buku
Contoh kata kerja:makan, berjalan, dan menyapu
Contoh kata sifat: pintar, berani, dan tenang",0,308,False,False
Batu karena massa batu tersebut lebih besar,0,43,False,False
kandungan ion hidrogen (H+) dan ion hidroksida (OH-).,0,53,False,False
"ukuran, struktur, cara bertahan hidup, dan pengobatan. ",0,55,False,False
"Empati melibatkan merasakan apa yang dirasakan orang lain, sedangkan simpati tidak. 
Empati melibatkan mencoba melihat situasi dari perspektif orang lain, sedangkan simpati tidak. 
Empati melibatkan berusaha membantu, sedangkan simpati tidak selalu.
 
Contoh simpati adalah merasa kasihan terhadap korban bencana alam. 
Contoh empati adalah membantu korban bencana alam secara langsung. 
Contoh simpati adalah merasa kasihan terhadap teman yang terkena PHK. 
Contoh empati adalah menjenguk, menghibur, dan memberikan sesuatu yang dibutuhkan teman yang sedang sakit. 
",0,567,False,False
"antara Benua Asia dan Benua Australia, serta di antara Samudra Hindia dan Samudra Pasifik. ",0,91,False,False
"1.songket:menggunakan bahan kain dan di buat dengan cara di tenun
2.batik batak. Menggunakan bahan  kain. Untuk batik dengan menggunakan lilin batik dengan metode pewarnaan rintang",0,180,False,False
Kecerdasan adalah kemampuan untuk menerapkan pegetahuan yang sudah ada untuk memecahkan berbagai masalah.,0,105,False,False
"Perasaan saya saat pertama kali mencapai sebuah prestasi yaitu saya merasa bahagia, dan senang. ",0,96,False,False
"Saya merasa terharu dan senang dimana, pada saat itu saya lulus sekolah(wisuda) dan pada saat itu pula saya dan teman teman saya akan berpisah. ",0,144,False,False
"Pada saat lebaran. Momen unik saya yaitu. Menyalami keluarga ada yg menangis ada yg tertawa, tentunya yg paling penting pada saat itu semua bahagia.lalu yg terakhir yaitu mengabadikan momen. ",0,191,False,False
"Kebahagiaan adalah perasaan senang,tenang dan puas atas kehidupan yang di jalani. ",0,82,False,False
"Nama saya Nazwa Asyifa. Kelas XÂ¹.di SMA 2 Padang bolak. Saya berkulit sawo matang, dengan tinggi kurang lebih 145 cm,dan dengan berat badan kurang lebih 42 kg. ",0,161,False,False
Manusia adalah makhluk yang berakal. memiliki jiwa dan rasa tanggung jawab. ,0,76,False,False
Peristiwa pembacaan teks proklamasi yang dibaca oleh soekarno. ,0,63,False,False
"Kata benda adalah orang, tempat, atau benda, sedangkan kata kerja adalah perbuatan, kegiatan, atau tindakan. Dan kata sifat adalah kata yang menjelaskan kata benda.
 
Contoh kata benda: pemerintah, perkembangan, pakaian, kipas.gelas,meja, kursi. 

Contoh kata kerja: bernyanyi, makan, tidur, berjalan, berlari, membaca, menulis, mendengarkan, berbicara. 

Contoh kata sifat: keras, jauh, kaya, manis, asam, asin, pahit, ramah, congkak, besar, kecil, tinggi,pintar,dan berani. ",0,476,False,False
Batu. Karena Batu memiliki nilai massa yang lebih besar. ,0,57,False,False
"kandungan ion hidrogen (H+) dan ion hidroksida (OH-). 

Perbedaan larutan asam dan basa berdasarkan pH 
*Larutan asam memiliki pH di bawah 7
*Larutan basa memiliki pH di atas 7
*Larutan netral memiliki pH 7

Perbedaan larutan asam dan basa berdasarkan sifat 
*Larutan asam memiliki rasa asam
*Larutan basa memiliki rasa pahit dan tekstur licin",0,343,False,False
"Perbedaan antara virus dan bakteri adalah ukuran, struktur, cara bertahan hidup, dan pengobatan. ",0,97,False,False
"Empati adalah kemampuan untuk memahami dan merasakan perasaan orang lain, sedangkan simpati adalah perasaan kasihan terhadap orang lain. 

Contoh empati dan simpati:
Contoh simpati adalah merasa kasihan terhadap korban bencana. 

Contoh empati adalah membantu korban bencana secara langsung. 

Contoh simpati adalah mengucapkan ""turut prihatin"" kepada teman yang terkena PHK. 

Contoh empati adalah menjenguk, menghibur, dan memberikan sesuatu yang dibutuhkan kepada teman yang sedang sakit. ",0,492,False,False
"Secara geografis, Indonesia terletak di antara Benua Asia dan Benua Australia, serta di antara Samudra Hindia dan Samudra Pasifik.",0,130,False,False
"Kain tenun ulos 
*Kain tenun khas Batak yang memiliki motif geometris
*Bahan bakunya benang emas dan perak
*Proses pembuatannya rumit, panjang, dan memakan waktu lama
*Produknya berupa sarung, selendang, dan baju. 

Songket
*Menggunakan bahan kain dan dibuat dengan cara di tenun. 

Batik batak
* Menggunakan bahan kain, untuk batik menggunakan lilin batik dengan metode pewarnaan rintang. 
",0,391,False,False
Kecerdasan adalah kemampuan untuk menerapkan pegetahuan yang sudah ada untuk memecahkan berbagai masalah.,0,105,False,False
"Mencapai prestasi besar biasanya menimbulkan rasa bangga, bahagia, dan lega. Ada kepuasan atas kerja keras yang terbayar, rasa syukur, dan motivasi untuk terus maju.

",0,167,False,False
"Situasi yang sering menimbulkan perasaan sedih dan bahagia sekaligus adalah perpisahan setelah mencapai sesuatu yang berharga. Misalnya, saat kelulusan sekolah atau universitas. Ada kebahagiaan karena berhasil menyelesaikan perjalanan panjang dengan penuh perjuangan, tetapi juga kesedihan karena harus berpisah dengan teman-teman, lingkungan, dan momen yang telah menjadi bagian dari hidup. Perasaan ini bercampur, menciptakan momen yang penuh emosi dan kenangan.

",0,466,False,False
"Seorang pemudik tergesa-gesa masuk ke mobil yang mirip dengan miliknya di rest area. Setelah duduk nyaman, ia baru sadar wajah-wajah di dalamnya asing! Sontak, semua tertawa saat ia buru-buru keluar dengan wajah malu.

",0,219,False,False
"Kebahagiaan adalah perasaan puas, damai, dan bersyukur, yang bisa berasal dari hal kecil maupun pencapaian besar dalam hidup.

",0,127,False,False
"Assalamu'alaikum wr. Wb perkenalkan nama saya Juli ana Harahap . Alamat saya di desa garonggang . Saya sekolah di sma negri 2 batu  tambun padang bolak. Dan cita"" Saya menjadi dokter. ",0,184,False,False
"Manusia adalah makhluk hidup berakal yang mampu berpikir, berkomunikasi, beradaptasi, dan membangun peradaban serta budaya dalam kehidupan sosial.

",0,148,False,False
"Pada 17 Agustus 1945, Indonesia memproklamasikan kemerdekaan yang dibacakan oleh Soekarno-Hatta di Jakarta. Peristiwa terkait meliputi perumusan naskah proklamasi, insiden Rengasdengklok, dan pengibaran bendera Merah Putih, yang menjadi awal berdirinya negara Indonesia.

",0,272,False,False
"Cara membedakannya:

Kata benda (nomina): Menunjukkan nama orang, tempat, atau benda. Contoh: Meja.

Kata kerja (verba): Menunjukkan tindakan atau aktivitas. Contoh: Berlari.

Kata sifat (adjektiva): Menjelaskan sifat atau keadaan suatu benda. Contoh: Indah.


",0,261,False,False
"Di dalam ruangan hampa udara, batu dan kertas akan menyentuh lantai pada waktu yang bersamaan.

Hal ini terjadi karena dalam kondisi hampa udara, tidak ada hambatan udara, sehingga semua benda jatuh dengan percepatan gravitasi yang sama, yaitu 9,8 m/sÂ² di Bumi. Tanpa hambatan udara, massa dan bentuk benda tidak memengaruhi kecepatan jatuhnya.

",0,347,False,False
"Larutan asam memiliki pH < 7, rasa masam, mengubah lakmus biru menjadi merah, dan melepaskan ion Hâº. Larutan basa memiliki pH > 7, rasa pahit, licin, mengubah lakmus merah menjadi biru, dan melepaskan ion OHâ».

",0,215,False,False
"Virus lebih kecil dari bakteri, tidak memiliki sel, hanya bisa berkembang biak dalam inang, dan tidak bisa diobati dengan antibiotik. Bakteri adalah organisme bersel tunggal, bisa hidup sendiri, dan infeksinya dapat diobati dengan antibiotik.

",0,244,False,False
"Perbedaan Empati dan Simpati:

Empati: Merasakan dan memahami perasaan orang lain seolah-olah kita mengalaminya sendiri.
Contoh: Saat teman mengalami kesedihan karena kehilangan orang terdekat, kita ikut merasakan kesedihannya dan mencoba menghiburnya.

Simpati: Perasaan peduli atau belas kasihan terhadap orang lain tanpa benar-benar merasakan emosinya.
Contoh: Saat melihat korban bencana alam, kita merasa kasihan dan memberikan bantuan.


",0,444,False,False
"Wilayah Indonesia terletak pada antara dua benua (Asia dan Australia) serta dua samudra (Samudra Hindia dan Samudra Pasifik). Secara geografis, Indonesia berada di 6Â° LU â€“ 11Â° LS dan 95Â° BT â€“ 141Â° BT, menjadikannya sebagai negara kepulauan dengan posisi strategis di jalur perdagangan dunia.

",0,301,False,False
"Salah satu contoh kerajinan tradisional dari Indonesia adalah Batik dari Jawa. Bahan bakunya adalah kain mori dan malam (lilin) untuk membatik.

",0,145,False,False
"Kecerdasan adalah kemampuan seseorang dalam berpikir, memahami, belajar, memecahkan masalah, dan beradaptasi dengan lingkungan. Kecerdasan dapat mencakup berbagai aspek, seperti intelektual, emosional, sosial, dan kreatif.

",0,224,False,False
"Perasaan saya sangat senang , karena dapat membanggakan orang tua saya ",0,71,False,False
Pada saat perpisahan sekolah waktu sanawiyah  .,0,47,False,False
Yang saya alami pada saat pembagian THR ,0,40,False,False
Kebahagian yaitu perasaan senang terhadap keadaan sesuatu ,0,58,False,False
"Nama saya Rosita Dongoran , saya bersekolah di SMAN 2 PADANG BOLAK, saya duduk di kelas 12. Pada saat kelas  11 saya menjadi ketua OSIS di SMA ini , saya meraih juara 1 di kelas .",0,179,False,False
"Manusia adalah makhluk hidup yang memiliki kemampuan berpikir , manusia adalah makhluk hidup yang hidup dalam masyarakat ",0,121,False,False
Yaitu memperingati hari kemerdekaan RI,0,38,False,False
"Kata benda  mengacu kepada tempat , orang , benda atau konsep .contohnya buku , sekolah rumah .kata kerja mengacu pada kata tindakan , contohnya memasak , memotong .sedangkan kata sifat mengacu pada sifat atau karakteristik , contohnya gemuk , kurus , tinggi , kecil , besar.",0,275,False,False
Batu akan sampai terlebih dahulu ,0,33,False,False
Asam adalah zat kimia yang menghasilkan ion  hidrogen sedangkan basa adalah zat kimia yang menghasilkan ion hidroksida,0,118,False,False
Virus adalah partikel kecil yang terdiri dari materi genetik . Sedangkan bakteri adalah mikroorganisme yang memiliki struktur sel yang lengkap dan dapat bereproduksi secara sendiri ,0,181,False,False
"Empati adalah kemampuan seseorang dalam memahami keadaan seseorang , contoh  saya paham betapa sedihnya orang tua kita meninggal dunia . Sedangkan simpati adalah  perasaan sedih atau belas kasihan . Contoh saya Sangat kasihan  kamu sakit seperti ini , semoga kamu cepat sembuh ya .",0,281,False,False
"Diantara dua benua , yaitu benua Asia dan benua Australia , terletak pada dua samudera , yaitu samudera Hindia dan Pasifik .",0,124,False,False
"Kerajinan rotan , dapat dibuat menjadi kursi , meja , keranjang .",0,65,False,False
"Kecerdasan adalah kemampuan untuk memproses informasi ,memahami konsep ,dan menyelesaikan masalah secara efektif.",0,113,False,False
"Waktu pertama kali aku dapet prestasi yang bener-bener aku usahain, rasanya campur aduk banget. Seneng karena akhirnya usaha aku nggak sia-sia, tapi juga ada rasa nggak percaya, kayak ""Hah, beneran ini aku yang menang?"" Terus ada perasaan lega juga karena semua kerja keras, begadang, dan capeknya akhirnya terbayar. Pokoknya, bangga banget sama diri sendiri!â¤ï¸


",0,368,False,False
"Salah satu momen yang bikin aku ngerasa bahagia sekaligus sedih tuh pas perpisahan sekolah. Seneng karena akhirnya bisa lulus dan siap buat lanjut ke tahap baru, tapi juga sedih banget karena harus pisah sama temen-temen yang udah bareng bertahun-tahun. Rasanya kayak nggak siap buat ninggalin semua kebiasaan dan kenangan yang udah dibangun. Ada yang ketawa-tawa, ada juga yang nangis, jadi suasananya bener-bener campur aduk.


",0,430,False,False
"Ada satu cerita yang pernah aku denger dari temenku tentang kejadian lucu pas mudik. Jadi, waktu itu keluarganya naik bus buat pulang kampung. Pas di tengah perjalanan, mereka mampir di rest area buat istirahat. Nah, ayahnya turun buat ke toilet, tapi karena buru-buru, dia nggak bilang ke siapa-siapa.

Masalahnya, pas bus mau jalan lagi, ibunya sama adik-adiknya nggak sadar kalau ayahnya belum naik. Mereka baru sadar setelah bus jalan sekitar 10 menit dan ayahnya nelpon panik dari rest area! Supir bus akhirnya muter balik buat jemput, dan pas naik ke bus, ayahnya langsung diketawain satu bus.

",0,601,False,False
"Buat aku, kebahagiaan itu bukan cuma soal punya banyak uang atau hidup tanpa masalah, tapi lebih ke rasa damai dan bersyukur atas apa yang sudah Allah berikan. Kadang hal-hal kecil seperti ngobrol sama keluarga, ketawa bareng teman, atau sekedar keluar jalan'atau nongkrong bisa bikin bahagia. Menurut aku, kebahagiaan sejati itu ada ketika kita bisa merasa tenang, ikhlas, dan selalu bersyukur kepada Allah dalam setiap keadaan, baik saat senang maupun saat menghadapi ujian.

",0,478,False,False
"Aku adalah seseorang yang suka belajar hal baru dan mencoba tantangan. Aku juga suka baca novel karena menurutku itu seru dan bisa bikin lupa waktu. Selain itu, aku pecinta kopi dan matcha, suka nonton drakor dan film buat hiburan. Sekarang lagi berusaha buat jadi lebih disiplin dan nggak malas-malasan.




",0,309,False,False
"Manusia adalah makhluk hidup yang memiliki akal, perasaan, dan kemampuan untuk berpikir serta berkomunikasi. Manusia bisa beradaptasi dengan lingkungannya, belajar dari pengalaman, dan menciptakan berbagai hal untuk mempermudah kehidupan. Selain itu, manusia juga memiliki emosi dan nilai moral yang membedakannya dari makhluk lain.
",0,333,False,False
"Pada 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya setelah lama dijajah oleh Belanda dan Jepang. Peristiwa ini ditandai dengan pembacaan teks proklamasi oleh Soekarno dan Mohammad Hatta di Jakarta. Aku merasa bahwa kemerdekaan ini adalah hasil perjuangan panjang para pahlawan, dan kita sebagai generasi sekarang harus menghargai serta menjaga kemerdekaan ini dengan baik.
",0,386,False,False
"Kata benda: kata yang merujuk pada nama suatu benda, tempat, atau orang. Contohnya: ""buku"".

Kata kerja: kata yang menunjukkan suatu tindakan atau aktivitas. Contohnya: ""berlari"".

Kata sifat: kata yang menggambarkan sifat atau keadaan suatu benda atau orang. Contohnya: ""cantik"".
",0,281,False,False
"Di dalam ruangan hampa udara, batu dan kertas akan jatuh dengan kecepatan yang sama dan menyentuh lantai secara bersamaan. Ini karena tidak ada hambatan udara yang mempengaruhi gerakan kertas, sehingga percepatan gravitasi bekerja sama pada kedua benda tersebut.
",0,263,False,False
"Larutan asam memiliki pH kurang dari 7, rasanya asam, dan dapat merusak logam. Contohnya: cuka dan air lemon.
Larutan basa memiliki pH lebih dari 7, rasanya pahit, terasa licin di tangan, dan sering digunakan sebagai pembersih. Contohnya: sabun dan larutan soda kue.
",0,267,False,False
"Virus: Tidak bisa hidup sendiri, harus menginfeksi sel makhluk hidup lain untuk berkembang biak. Lebih kecil dari bakteri dan tidak bisa dibunuh dengan antibiotik.

Bakteri: Bisa hidup sendiri, ada yang bermanfaat dan ada yang merugikan. Bisa dibunuh dengan antibiotik.

",0,271,False,False
"Empati: Merasakan apa yang dirasakan orang lain dan benar-benar memahami perasaan mereka. Contoh: Saat teman kehilangan keluarganya, kita ikut merasakan kesedihannya dan berusaha menghiburnya.

Simpati: Merasa iba atau kasihan terhadap orang lain tanpa benar-benar merasakan apa yang mereka rasakan. Contoh: Saat melihat pengemis di jalan


",0,341,False,False
"Indonesia terletak di antara Benua Asia dan Benua Australia, serta Samudra Hindia dan Samudra Pasifik. Secara astronomis, Indonesia berada di antara 6Â° LU â€“ 11Â° LS dan 95Â° BT â€“ 141Â° BT.",0,193,False,False
"1.Batik Tulis Khas Padang Lawas Utara
Batik ini memiliki motif unik, seperti Candi Portibi dan Horas Batak Paluta. Bahan bakunya adalah kain mori dan malam (lilin batik). 

2. Tenun Sidingkat
Kerajinan tenun ini berasal dari Desa Sidingkat, Kecamatan Padang Bolak. Produk yang dihasilkan meliputi kain tenun dengan motif khas, tas, dan dompet. Bahan bakunya adalah benang katun yang ditenun secara tradisional. 

3. Kerajinan Tangan dari Bahan Kain dan Kertas
Di Desa Mandasip Tahalak Godang, masyarakat membuat kerajinan seperti masker, bunga kertas, tas anyaman, dan ikat rambut. Bahan bakunya adalah kain dan kertas yang diolah menjadi produk unik dan cantik. 

4. Anyaman Topi dan Tempat Tisu
Masyarakat Desa Mandasip juga memproduksi anyaman topi dan tempat tisu dengan model yang cantik dan unik. Bahan bakunya adalah serat alami yang dianyam secara tradisional. 

",0,871,False,False
"Kecerdasan adalah kemampuan seseorang untuk memahami, berpikir logis, menyelesaikan masalah, beradaptasi dengan lingkungan, dan belajar dari pengalaman. Kecerdasan bisa berm

",0,175,False,False
terharu dan senang,0,18,False,False
waktu kakak nikah,0,17,False,False
ketinggalan waktu pergi ke kamar mandi di sebuah masjid,0,55,False,False
perasaan puas dan senang terhadap diri sendiri dan kehidupan.,0,61,False,False
"saya bulan lalu tepat berumur di 17 tahun, hobi saya selama ini adalah menari, saya berita cita sebagai designer, saya anak terakhir dari 6 bersaudara ",0,151,False,False
"Manusia adalah makhluk hidup yang berakal, berbudi, nalar, dan moral",0,68,False,False
"pembacaan teks proklamasi, dimana di hari tersebut Indonesia dinyatakan merdeka",0,79,False,False
"Kata benda, kata kerja, dan kata sifat dapat dibedakanÂ berdasarkan fungsinya dalam kalimat.Â  
kata benda : mobil 
kata sifat : indah
kata kerja : makan ",0,154,False,False
batu,0,4,False,False
Perbedaan antara larutan asam dan basa adalahÂ kandungan ion hidrogen (H+) dan ion hidroksida (OH-).,0,100,False,False
"Virus dan bakteri adalah mikroorganisme yang berbeda dalam hal ukuran, struktur, cara berkembang biak, dan pengobatan.Â ",0,120,False,False
"Empati adalah kemampuan memahami dan merasakan perasaan orang lain, sedangkan simpati adalah perasaan kasihan terhadap orang lain.Â 

Contoh empati adalah ikut serta membantu korban bencana secara langsung, misalnya dengan memberikan bantuan dana.Â 

Contoh simpati adalah merasa kasihan dan mengatakan, â€œAku turut prihatin dengan apa yang kamu alamiâ€.Â ",0,358,False,False
"Wilayah Indonesia terletak diÂ Asia Tenggara, di antara Benua Asia dan Australia, serta di antara Samudra Hindia dan Samudra Pasifik.Â Indonesia juga dilintasi garis khatulistiwa.Â 

",0,183,False,False
tikar khas pandan dari daun pandan,0,34,False,False
"Kecerdasan adalahÂ kemampuan seseorang untuk mengatasi masalah, menyesuaikan diri, belajar, dan mengkritik diri sendiri.",0,120,False,False
Sangat-sangat bahagia,0,21,False,False
Saat mendapat prestasi,0,22,False,False
Saya tidak pernah mengalami atau mendengar nya,0,46,False,False
Bahagia adalah salah satu yg diinginkan oleh setiap orang karena ketika kita bahagia hati merasa damai dan tentram,0,114,False,False
Saya orang nya tidak suka basa basi atau drama ,0,47,False,False
"Manusia adalah makhluk hidup yang termasuk dalam kingdom Animalia, filum Chordata, dan kelas Mammalia. Manusia juga dikenal sebagai Homo sapiens, yang merupakan spesies yang paling cerdas dan memiliki kemampuan berpikir, berbicara, dan berinteraksi dengan lingkungan sekitar",0,274,False,False
"Peristiwa yg terjadi adalah proklamasi kemerdekaan Indonesia.
Peristiwa yg terkait dgn proklamasi kemerdekaan Indonesia adalah penculik Soekarno Hatta pada tanggal 16 Agustus 1945",0,179,False,False
"Berikut adalah cara membedakan antara kata benda, kata kerja, dan kata sifat:

Kata Benda
Kata benda adalah kata yang mengacu pada orang, tempat, benda, atau konsep. Contoh:

- ""Buku"" (kata benda yang mengacu pada benda)

Kata Kerja
Kata kerja adalah kata yang menggambarkan aksi, kegiatan, atau keadaan. Contoh:


- ""Belajar"" (kata kerja yang menggambarkan kegiatan)

Kata Sifat
Kata sifat adalah kata yang menggambarkan sifat, keadaan, atau ciri-ciri dari kata benda. Contoh:

- ""Baik"" (kata sifat yang menggambarkan sifat)",0,525,False,False
"Dalam ruangan hampa udara, tidak ada udara yang dapat menyebabkan gesekan atau perlawanan terhadap benda yang jatuh. Oleh karena itu, baik batu maupun kertas akan jatuh dengan percepatan yang sama, yaitu percepatan gravitasi (g = 9,8 m/s^2).",0,241,False,False
"- *pH*: Larutan asam memiliki pH lebih rendah dari 7, sedangkan larutan basa memiliki pH lebih tinggi dari 7.
- *Ion*: Larutan asam memiliki konsentrasi ion hidrogen (H+) yang lebih tinggi, sedangkan larutan basa memiliki konsentrasi ion hidroksida (OH-) yang lebih tinggi.
- *Sifat Kimia*: Larutan asam dan basa memiliki sifat kimia yang berbeda, seperti korosifitas dan rasa.",0,377,False,False
"Virus: Tidak memiliki metabolisme sendiri dan bergantung pada sel inang untuk melakukan proses metabolisme.
Bakteri: memiliki metabolisme sendiri dan dapat melakukan proses seperti fotosintesis, respirasi, dan fermentasi",0,220,False,False
"Empati dan simpati adalah dua konsep yang terkait dengan perasaan dan reaksi terhadap orang lain, tetapi memiliki perbedaan yang signifikan.

Empati
Empati adalah kemampuan untuk memahami dan merasakan perasaan orang lain, seolah-olah kita berada di posisi mereka. Empati melibatkan proses mental dan emosional yang lebih dalam, di mana kita berusaha untuk memahami pengalaman dan perasaan orang lain.

Contoh:

- Seorang teman kehilangan pekerjaannya. Kita merasa sedih dan kecewa, serta berusaha untuk memahami perasaan mereka. Kita mungkin bertanya, ""Apa yang bisa saya lakukan untuk membantu?"" atau ""Bagaimana perasaanmu sekarang?""
Simpati
Simpati adalah perasaan kasihan atau belas kasihan terhadap orang lain yang mengalami kesulitan atau penderitaan. Simpati tidak melibatkan proses mental dan emosional yang sama dengan empati, tetapi lebih merupakan reaksi emosional yang spontan.

Contoh:

- Seorang teman mengalami kecelakaan dan terluka. Kita merasa kasihan dan mengatakan, ""Oh, saya sangat kasihan padamu"" atau ""Saya harap kamu cepat sembuh.""",0,1055,False,True
"Wilayah Indonesia terletak pada

 *Koordinat Geografis*: 6Â° LU - 11Â° LS dan 95Â° BT - 141Â° BT.",0,97,False,False
"- *Kerajinan Kayu* 
- Bahan bakar: Kayu, seperti kayu jati atau kayu beringin.
- Proses pembuatan: Menggunakan teknik ukiran dan pahatan untuk membuat berbagai produk seperti patung, meja, dan kursi.",0,199,False,False
"Kecerdasan adalah kemampuan untuk memproses informasi, memahami konsep,dan menyelesaikan masalah dengan efektif",0,111,False,False
Sangat-sangat bahagia ,0,22,False,False
Saat mendapat kan prestasi ,0,27,False,False
Saya tidak pernah mengalami atau mendengar nya,0,46,False,False
Kebahagiaan adalah salah satu yang paling di inginkan oleh semua orang karena ketika kita bahagia hati merasa damai dan tenteram ,0,129,False,False
"Tidak suka dengan hal"" mistis ",0,30,False,False
"Manusia adalah makhluk hidup yang termasuk dalam kingdom Animalia, filum Chordata, dan kelas Mammalia. Manusia juga dikenal sebagai Homo sapiens, yang merupakan spesies yang paling cerdas dan memiliki kemampuan berpikir, berbicara, dan berinteraksi dengan lingkungan sekitar",0,274,False,False
"Peristiwa penting yg terjadi pada 17 Agustus 1945 di Indonesia adalah proklamasi kemerdekaan Indonesia 
Peristiwa yang terkait adalah penculikan Soekarno Hatta pada tanggal 16 Agustus 1945",0,188,False,False
"Berikut adalah cara membedakan antara kata benda, kata kerja, dan kata sifat:

Kata Benda
Kata benda adalah kata yang mengacu pada orang, tempat, benda, atau konsep. Contoh:

- ""Buku"" (kata benda yang mengacu pada benda)

Kata Kerja
Kata kerja adalah kata yang menggambarkan aksi, kegiatan, atau keadaan. Contoh:


- ""Belajar"" (kata kerja yang menggambarkan kegiatan)

Kata Sifat
Kata sifat adalah kata yang menggambarkan sifat, keadaan, atau ciri-ciri dari kata benda. Contoh:

- ""Baik"" (kata sifat yang menggambarkan sifat)",0,525,False,False
"Dalam ruangan hampa udara, tidak ada udara yang dapat menyebabkan gesekan atau perlawanan terhadap benda yang jatuh. Oleh karena itu, baik batu maupun kertas akan jatuh dengan percepatan yang sama, yaitu percepatan gravitasi (g = 9,8 m/s^2).",0,241,False,False
"- *pH*: Larutan asam memiliki pH lebih rendah dari 7, sedangkan larutan basa memiliki pH lebih tinggi dari 7.
- *Ion*: Larutan asam memiliki konsentrasi ion hidrogen (H+) yang lebih tinggi, sedangkan larutan basa memiliki konsentrasi ion hidroksida (OH-) yang lebih tinggi.
- *Sifat Kimia*: Larutan asam dan basa memiliki sifat kimia yang berbeda, seperti korosifitas dan rasa.",0,377,False,False
"Virus: Tidak memiliki metabolisme sendiri dan bergantung pada sel inang untuk melakukan proses metabolisme.
Bakteri: memiliki metabolisme sendiri dan dapat melakukan proses seperti fotosintesis, respirasi, dan fermentasi",0,220,False,False
"Empati dan simpati adalah dua konsep yang terkait dengan perasaan dan reaksi terhadap orang lain, tetapi memiliki perbedaan yang signifikan.

Empati
Empati adalah kemampuan untuk memahami dan merasakan perasaan orang lain, seolah-olah kita berada di posisi mereka. Empati melibatkan proses mental dan emosional yang lebih dalam, di mana kita berusaha untuk memahami pengalaman dan perasaan orang lain.

Contoh:

- Seorang teman kehilangan pekerjaannya. Kita merasa sedih dan kecewa, serta berusaha untuk memahami perasaan mereka. Kita mungkin bertanya, ""Apa yang bisa saya lakukan untuk membantu?"" atau ""Bagaimana perasaanmu sekarang?""
Simpati
Simpati adalah perasaan kasihan atau belas kasihan terhadap orang lain yang mengalami kesulitan atau penderitaan. Simpati tidak melibatkan proses mental dan emosional yang sama dengan empati, tetapi lebih merupakan reaksi emosional yang spontan.

Contoh:

- Seorang teman mengalami kecelakaan dan terluka. Kita merasa kasihan dan mengatakan, ""Oh, saya sangat kasihan padamu"" atau ""Saya harap kamu cepat sembuh.""",0,1055,False,True
"Wilayah Indonesia terletak pada

 *Koordinat Geografis*: 6Â° LU - 11Â° LS dan 95Â° BT - 141Â° BT.",0,97,False,False
"- *Kerajinan Kayu* (Sumatera Utara)
- Bahan bakar: Kayu, seperti kayu jati atau kayu beringin.
- Proses pembuatan: Menggunakan teknik ukiran dan pahatan untuk membuat berbagai produk seperti patung, meja, dan kursi.",0,215,False,False
"Kecerdasan adalah kemampuan untuk memproses informasi, memahami konsep,dan menyelesaikan masalah dengan efektif",0,111,False,False
perasaan saya rasanya campur aduk sedih tapi bahagia juga intinya tidak bisa di deskripsi kan dengan kata kata,0,110,False,False
"saat ulang tahun saya yg ke13 waktu itu aku pulang sekolah jalan kaki dan pas nyampe rumah aku kaget ada hp di kamar ternyata ayahku beliin aku kado hp,kenapa aku sedih dan bahagia karna itu permintaan aku dah lama bngt trus tb' di beli kek sedih aja dan hpnya sampe sekarang masi aku pake.",0,290,False,False
"ini paling lucu sih soalnya aku gada mudik' lebaran,karna nenek aku dari ayah ataupun mama satu kampung mudik ya tinggal jalan kaki doang hahaha",0,144,False,False
arti kebahagiaan menurut aku yaa saat masih bisa liat senyuman orang tua,0,72,False,False
"apaa yaa aku tuh orangnya baik hati dan rajin menabung lah,aku juga suka jaehyun nct tau la ya kan trus aku juga suka dimsum dan aku juga pengen ke bandung hahaha trus intinya cita' aku tuh pengen kerja di perusahaan' besar ",0,224,False,False
manusia adalah makhluk hidup yang paling kompleks dan unik di antara semua makhluk hidup lainnya ,0,97,False,False
"Peristiwa penting pada 17 Agustus 1945 adalah Proklamasi Kemerdekaan Indonesia. Soekarno dan Mohammad Hatta membacakan teks proklamasi di Jakarta, menandai kemerdekaan Indonesia dari penjajahan Jepang dan Belanda.",0,213,False,False
